annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
,,,,0.5,9.282870880014212,39.536583820033215,14.0,654.0,350.0,4.0,neural_tube_membrane,True,,69,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,33.26825010732865,0.8660254037844386,353.7635344202314,19.387548446655273,18.62393853655365,,,,,0.5471354571293457,649.6791414253231,,28.670419326669485,0
,,,,1.0,11.02409712616586,90.87202695043014,14.0,775.0,454.0,4.0,neural_tube_membrane,True,,70,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,45.81129418351117,0.8660254037844386,257.1350899369195,18.413156509399414,18.819653615412847,,,,,1.6583123951777,742.1840595492115,,29.437253635565273,0
,,,,0.5,20.562464806882474,41.94442979372083,14.0,940.0,581.0,4.0,neural_tube_membrane,True,,71,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,24.40798714202692,0.8660254037844386,260.5281797530301,19.261367797851562,19.651035554250978,,,,,0.7071067811865476,1676.6398571948048,,39.82383260473404,0
,,,,0.0,15.333812729456177,36.220734966502626,15.0,27.0,394.0,4.0,neural_tube_membrane,True,,72,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,34.446905559172876,0.8207381501496753,186.82990968965575,19.1136531829834,18.785175699169464,,,,,0.8660254037844386,1684.01999535944,,34.447465912439576,0
,,,,0.5,15.291571190583007,38.24168851454603,15.0,66.0,249.0,4.0,neural_tube_membrane,True,,73,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,44.63827155575569,0.5512303287043022,160.05416069487615,18.91281509399414,17.504707089842814,,,,,0.7071067811865476,1343.0137565660802,,34.20438628457715,0
,,,,0.5,13.735136022658395,55.36609526512746,15.0,245.0,103.0,5.0,neural_tube_membrane,True,,74,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,16.671301720799875,0.8660254037844386,331.34343657656876,18.54486656188965,19.032795411366575,,,,,0.7071067811865476,995.3490723689414,,32.28000258454804,0
,,,,0.7071067811865476,14.008909417193546,47.56182714600889,15.0,246.0,691.0,4.0,neural_tube_membrane,True,,75,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,20.835398567084404,0.8660254037844386,225.81713856472564,17.813642501831055,16.575674685629473,,,,,0.8619068274744092,798.6125116794251,,31.8225519190246,0
,,,,0.7071067811865476,15.613403186677019,65.45129305411147,15.0,263.0,437.0,4.0,neural_tube_membrane,True,,76,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,87.97881204265575,0.9147677300823197,106.39933820482331,19.613080978393555,16.404882646726062,,,,,0.6866245605840625,1353.5668416429241,,35.22648416507057,0
,,,,1.224744871391589,16.03279337094338,36.814487884534465,15.0,315.0,288.0,4.0,neural_tube_membrane,True,,77,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,24.689943355810477,0.8660254037844386,245.19328665294762,18.332611083984375,18.172306406008907,,,,,1.641946300681298,1159.08076172395,,34.365404454927756,0
,,,,0.0,8.90941353835095,21.96375541139159,15.0,902.0,12.0,4.0,neural_tube_membrane,True,,78,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,21.799745889075282,0.8660254037844386,210.89970938713486,17.070812225341797,16.07825444367933,,,,,0.8660254037844386,439.5767024511365,,25.980225763692747,0
,,,,0.7071067811865476,17.991288288890033,85.97834055466922,15.0,1000.0,625.0,4.0,neural_tube_membrane,True,,79,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,35.4161957265578,0.8660254037844386,321.0149001762194,18.89738655090332,18.827172563480048,,,,,0.6904761904761942,1160.291434630854,,36.88867483979335,0
,,,,0.5,17.30875875100331,38.048202532121955,16.0,54.0,787.0,4.0,neural_tube_membrane,True,,80,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,89.07529976191695,0.7687061147858029,73.83773529352256,18.829742431640625,15.798581983668447,,,,,0.7071067811865476,1502.9364195711953,,36.138501182643935,0
,,,,1.0,12.549232830515834,26.066389661235522,16.0,360.0,241.0,4.0,neural_tube_membrane,True,,81,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,8.872069874382959,0.8660254037844386,302.66867486555583,18.981185913085938,19.252045823039058,,,,,1.6583123951777,773.4800919051058,,31.53041874360177,0
,,,,0.0,20.031150070572387,62.549872071029164,16.0,475.0,73.0,4.0,neural_tube_membrane,True,,82,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,29.239793904187387,0.8660254037844386,300.85480473788033,18.14560890197754,17.741873999358745,,,,,0.8660254037844386,1098.215184035999,,38.176758972549926,0
,,,,0.7071067811865476,10.920536621009518,49.27033755054221,16.0,530.0,146.0,4.0,neural_tube_membrane,True,,83,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,85.4809389243492,0.8755163765571731,101.31019504218521,19.15277862548828,17.777530987160674,,,,,1.05583341758693,862.6236702951057,,30.0733152464978,0
,,,,1.224744871391589,14.973029527223943,34.38839484860616,16.0,568.0,183.0,4.0,neural_tube_membrane,True,,84,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,18.553016166622147,0.8660254037844386,232.88826369918894,19.446184158325195,18.61979862360142,,,,,1.6419463006812818,991.3494013653217,,34.41921368554914,0
,,,,0.5,15.697019657852735,15.40019189173292,16.0,700.0,419.0,4.0,neural_tube_membrane,True,,85,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,54.60874093496374,0.9337562992806462,82.2586601266836,19.410045623779297,16.398292790864964,,,,,0.7071067811865476,1297.1103781663944,,35.10706528163203,0
,,,,0.0,12.983751381582284,40.508899244484404,17.0,76.0,82.0,4.0,neural_tube_membrane,True,,86,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,49.1623820381889,0.8660254037844386,313.50128995021555,18.534528732299805,17.966469572514733,,,,,0.8660254037844386,767.2640531739639,,31.51828011388209,0
,,,,0.5,12.751727913141067,102.57834029566067,17.0,173.0,30.0,4.0,neural_tube_membrane,True,,87,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,72.49969543282477,0.8660254037844386,334.5421721305596,18.648759841918945,18.827662574957305,,,,,1.224744871391589,1137.816528305666,,31.400487755060013,0
,,,,1.0,12.045131543892033,13.912766580457403,17.0,178.0,527.0,4.0,neural_tube_membrane,True,,88,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,6.27811472332906,0.8660254037844386,264.8664828509768,19.364797592163086,18.83990623334079,,,,,1.6583123951777,1040.1501600370186,,31.40992913605512,0
,,,,0.7071067811865476,17.082731773970536,20.500733158077715,17.0,806.0,202.0,4.0,neural_tube_membrane,True,,89,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,11.525812708963233,0.8660254037844386,322.5865760606406,18.76383399963379,18.83505637516513,,,,,1.2142391573746825,1089.9246617090255,,35.846565773604325,0
,,,,1.0,16.060802709957763,38.23011380534032,17.0,972.0,598.0,4.0,neural_tube_membrane,True,,90,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,19.628949355985625,0.8660254037844386,305.1504465223434,18.620454788208008,18.82782237518644,,,,,1.6583123951777,1033.0930877805877,,34.68125749816577,0
,,,,1.0,15.15558599929691,27.867122913143994,18.0,220.0,243.0,4.0,neural_tube_membrane,True,,91,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,15.024599781582646,0.8660254037844386,360.827477224001,19.160442352294922,18.823501000545726,,,,,1.6583123951777,1057.2643498686634,,34.31602835159183,0
,,,,0.0,2.281544611179285,74.81889629536636,18.0,332.0,528.0,5.0,neural_tube_membrane,True,,92,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,73.83788864873195,0.8660254037844386,366.3588527424935,19.068506240844727,19.027304022209904,,,,,0.8660254037844386,181.43964223951062,,16.78696162966544,0
,,,,1.0,10.09463199287254,24.69632435923583,18.0,352.0,198.0,4.0,neural_tube_membrane,True,,93,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,12.760439246794219,0.8660254037844386,260.52699289580784,18.236454010009766,18.605287570390857,,,,,1.6583123951777,787.8492410541744,,28.331086002882305,0
,,,,0.5,10.225665863113889,44.33556416979391,18.0,486.0,109.0,4.0,neural_tube_membrane,True,,94,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,63.71317978971385,0.7753964595105446,148.69048978724865,18.78804588317871,16.800168939818047,,,,,0.7071067811865476,1208.7194107733706,,29.0137117462926,0
,,,,1.0,14.71529790780567,33.26118344163643,18.0,524.0,685.0,4.0,neural_tube_membrane,True,,95,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,26.896541024858404,0.8660254037844386,313.2430783523877,19.030685424804688,18.386478989387125,,,,,1.6583123951777,1192.8244363444749,,33.74598333261036,0
,,,,1.224744871391589,14.497570948040504,15.310925479917945,18.0,582.0,688.0,4.0,neural_tube_membrane,True,,96,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,10.465828229593289,0.8660254037844386,303.4199222794602,19.634525299072266,19.242204877844724,,,,,1.4571428571428573,1253.9265117234677,,34.13209624711277,0
,,,,0.5,12.027126420245875,40.28786802568384,18.0,616.0,253.0,4.0,neural_tube_membrane,True,,97,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,71.06144281188456,0.7255342858886672,70.58032186173291,19.36869239807129,17.911338705456615,,,,,0.7071067811865476,981.8966818948194,,31.395818818317164,0
,,,,1.0,17.808829428850828,61.58476611756272,18.0,726.0,342.0,4.0,neural_tube_membrane,True,,98,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,45.40393841018043,0.697009545299157,209.78920094249264,18.974937438964844,18.356955531978123,,,,,1.6583123951777,1043.7230164237308,,36.78376686781567,0
,,,,1.118033988749895,4.684661333058713,41.71097653867432,19.0,6.0,831.0,4.0,neural_tube_membrane,True,,99,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,40.88251182575989,0.3989605872426418,151.91938419019266,18.15900993347168,16.532396971764225,,,,,1.5811388300841898,490.708873642131,,22.843671266530393,0
,,,,1.118033988749895,12.045660759136375,45.845981620995886,19.0,27.0,481.0,4.0,neural_tube_membrane,True,,100,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,70.29331368326164,0.7107053122190143,111.74446713376952,19.46043586730957,16.40361034071592,,,,,1.648568402517091,943.4713508924622,,31.506096626445945,0
,,,,0.8660254037844386,9.47496636754672,51.13328487209498,19.0,44.0,845.0,4.0,neural_tube_membrane,True,,101,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,26.09226784024297,0.8660254037844386,241.23101313861332,18.308963775634766,17.953608463586697,,,,,0.6599663291074671,693.334710983114,,27.783930143181486,0
,,,,0.5,13.761895654920409,42.8251626554509,19.0,398.0,548.0,4.0,neural_tube_membrane,True,,102,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,24.533216601210277,0.8660254037844386,347.8373468672608,19.367189407348633,19.67176397801723,,,,,0.8493840634231707,923.1577324812541,,33.12908506226904,0
,,,,0.5,12.602376400855984,47.698308950979275,19.0,440.0,186.0,5.0,neural_tube_membrane,True,,103,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,45.55305642569647,0.8660254037844386,298.5109922641058,19.293201446533203,18.609220984223118,,,,,0.7071067811865476,1088.2850693767361,,31.895577847389188,0
,,,,0.0,16.41221050778799,87.80170645144271,19.0,449.0,128.0,4.0,neural_tube_membrane,True,,104,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,84.48361969978984,0.8660254037844386,605.2592119340885,19.163415908813477,18.405409495775615,,,,,0.8660254037844386,1223.5982441495855,,35.575626416601466,0
,,,,1.0,11.980107707194332,47.70997029708875,19.0,617.0,403.0,4.0,neural_tube_membrane,True,,105,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,47.204338402539285,0.644429403579892,108.05806059842737,19.81313133239746,17.698225873377996,,,,,1.6583123951777,978.2518482112218,,31.793239039591793,0
,,,,0.5,16.917737278168985,69.32542556083821,19.0,671.0,578.0,4.0,neural_tube_membrane,True,,106,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,47.04984854495919,0.8660254037844386,214.0682224253008,18.210500717163086,17.742048622687,,,,,0.7071067811865476,1363.600547672225,,35.12823799533207,0
,,,,0.7071067811865476,11.753527574820275,33.18991334486674,20.0,6.0,511.0,4.0,neural_tube_membrane,True,,107,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,29.577608999302083,0.5512303287043029,309.5024452544019,18.921669006347656,18.799551548426685,,,,,1.5515239484133012,904.6436604082577,,30.67519658116793,0
,,,,1.118033988749895,12.346363649931348,40.29079986580342,20.0,76.0,464.0,4.0,neural_tube_membrane,True,,108,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,46.100462671830726,0.5408484138857463,168.68719903186056,18.86251449584961,17.721785277397174,,,,,1.5669919362239868,768.645277900822,,31.208878145780957,0
,,,,1.0,11.316085386503865,42.354514873913885,20.0,118.0,741.0,4.0,neural_tube_membrane,True,,109,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,42.553236206804186,0.48804226784010246,136.53237313013852,18.657562255859375,17.707311011215843,,,,,1.6583123951777,890.2502100697226,,29.97364764236324,0
,,,,1.0,20.094820877657405,30.548751594600684,20.0,147.0,482.0,4.0,neural_tube_membrane,True,,110,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,31.957044303519456,0.8660254037844386,258.2273638125722,19.028358459472656,18.394995440731126,,,,,1.6583123951777,1767.7278306557005,,39.12317933713006,0
,,,,1.118033988749895,13.718821500256162,29.46043981280011,20.0,156.0,203.0,4.0,neural_tube_membrane,True,,111,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,5.983873983240935,0.8660254037844386,255.3070996134887,18.488248825073242,17.71630092997874,,,,,1.6491593502448452,1108.5112071916928,,32.207070325329404,0
,,,,0.5,14.827741789055466,38.91070038092214,20.0,170.0,726.0,4.0,neural_tube_membrane,True,,112,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,19.978276586320824,0.8660254037844386,250.68122921523238,19.119380950927734,19.858146922438785,,,,,0.7071067811865476,985.3703833195165,,33.9471227399832,0
,,,,0.0,14.126577690428974,32.416050237580265,20.0,220.0,94.0,4.0,neural_tube_membrane,True,,113,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,26.715888199385684,0.8660254037844386,275.1244365719752,18.2922306060791,17.939464641666543,,,,,0.8660254037844386,787.367169920133,,32.418808296508075,0
,,,,0.7071067811865476,11.019807489138316,26.904505239440525,20.0,341.0,637.0,4.0,neural_tube_membrane,True,,114,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,9.676312124163209,0.8660254037844386,292.57025859663037,18.99660301208496,18.840956740939795,,,,,1.2668615834435177,1331.8573986503905,,30.016410501223277,0
,,,,1.5,20.417545968587547,142.1793835924844,20.0,363.0,665.0,5.0,neural_tube_membrane,True,,115,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,83.65260794693728,0.8660254037844386,270.4424754531709,18.178844451904297,17.72645705121836,,,,,1.224744871391589,1387.906744986105,,38.59639042049184,0
,,,,0.5,15.64697423865357,38.25795526666974,20.0,398.0,301.0,4.0,neural_tube_membrane,True,,116,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,16.969381043606234,0.8660254037844386,273.28420667973813,19.06450080871582,19.04371395292722,,,,,0.849384063423156,1139.3597249098789,,34.71147504736939,0
,,,,0.5,18.135197712201574,104.16267473456905,20.0,460.0,560.0,4.0,neural_tube_membrane,True,,117,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,46.06973072664373,0.8660254037844386,330.1258629709322,18.550636291503906,18.157360703817407,,,,,0.7071067811865476,1215.8814715826588,,36.68583400370548,0
,,,,1.0,16.04844506997602,46.24407942684072,20.0,507.0,509.0,4.0,neural_tube_membrane,True,,118,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,27.609207211762037,0.8660254037844386,277.886482087707,18.746004104614258,17.74372336854325,,,,,1.6583123951777,1180.815787520568,,34.79444917459028,0
,,,,0.7071067811865476,19.55871674786468,39.46107123269342,20.0,725.0,578.0,4.0,neural_tube_membrane,True,,119,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,17.795104777161647,0.8660254037844386,381.4942881610522,20.451093673706055,20.247821359184353,,,,,1.112633631995814,2247.3400269708113,,40.009810421570734,0
,,,,1.0,14.858042544170019,33.35595285068256,20.0,910.0,679.0,4.0,neural_tube_membrane,True,,120,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,17.92132194784514,0.8660254037844386,362.58625302455005,19.123334884643555,19.672009085457063,,,,,1.6583123951777,1081.6473033900938,,33.98137742881357,0
,,,,0.5,12.725379437154274,35.67152483211612,20.0,965.0,361.0,4.0,neural_tube_membrane,True,,121,released NPZ prediction plus independently decoded ground-truth raster,all_groundtruth_centers,32.94816898864731,0.5014157649857061,169.04582478658392,19.924171447753906,18.8118552713415,,,,,0.7071067811865476,1040.7192209104949,,32.64955088490818,0
,,,,1.4386689248603133,7.80354881462398,45.94081179081335,10.5,395.5,457.5,4.034296028880866,neural_tube_membrane,True,,0,released NPZ prediction plus independently decoded ground-truth raster,matched_groundtruth_centers,26.415594852456984,1.5117778429643236,263.92374660991874,18.368057250976562,18.389485477147428,,,,,2.6774087153887423,476.8840583611682,,26.171606065600542,0
,,,,1.034296028880866,14.858042544170019,33.35595285068256,20.0,910.0,679.0,4.034296028880866,neural_tube_membrane,True,,1,released NPZ prediction plus independently decoded ground-truth raster,matched_groundtruth_centers,17.92132194784514,0.8862687213694632,362.58625302455005,19.123334884643555,19.672009085457063,,,,,1.689397615790787,1081.6473033900938,,33.98137742881357,0
,,,,0.14784633294528504,14.827741789055466,38.91070038092214,20.0,170.0,726.0,4.352153667054715,neural_tube_membrane,True,,2,released NPZ prediction plus independently decoded ground-truth raster,matched_groundtruth_centers,19.978276586320824,1.1073237432091836,250.68122921523238,19.119380950927734,19.858146922438785,,,,,0.7899444317292723,985.3703833195165,,33.9471227399832,0
,,,,0.35215366705471496,14.126577690428974,32.416050237580265,20.0,220.0,94.0,4.352153667054715,neural_tube_membrane,True,,3,released NPZ prediction plus independently decoded ground-truth raster,matched_groundtruth_centers,26.715888199385684,1.1073237432091836,275.1244365719752,18.2922306060791,17.939464641666543,,,,,1.1073237432091836,787.367169920133,,32.418808296508075,0
,,,,0.5214005544352327,19.55871674786468,39.46107123269342,20.0,725.0,578.0,4.352153667054715,neural_tube_membrane,True,,4,released NPZ prediction plus independently decoded ground-truth raster,matched_groundtruth_centers,17.795104777161647,1.1073237432091836,381.4942881610522,20.451093673706055,20.247821359184353,,,,,1.1670329062491251,2247.3400269708113,,40.009810421570734,0
