mode,evaluated_index,distance_error_voxels,time_distance_error_frames,full_quaternion_angle_error_deg,length_error_voxels
predicted_centers,70,3.2015621187164243,0.0,7.875313574250166,3.0900993
predicted_centers,71,3.9370039370059056,0.0,13.987150713010328,0.7421398
predicted_centers,72,3.905124837953327,0.0,66.07350812055417,2.6144218
predicted_centers,73,2.0615528128088303,0.0,13.158754591624977,1.6717987
predicted_centers,74,7.88986691902975,1.0,66.54004180109727,0.0001707077
predicted_centers,75,6.855654600401044,2.0,92.7392496206111,6.002323
predicted_centers,76,4.949747468305833,0.0,55.67087904937872,5.19876
predicted_centers,77,1.8027756377319946,1.0,94.32393168578896,7.651964
predicted_centers,78,3.0413812651491097,0.0,4.533246323534015,2.1013775
predicted_centers,79,0.7071067811865476,0.0,9.274696009158195,0.03767681
predicted_centers,80,2.345207879911715,0.0,18.08383306127652,1.3950701
predicted_centers,81,1.6583123951777,0.0,87.48832042162437,0.47705746
predicted_centers,82,7.0178344238090995,1.0,104.13696945457458,2.0424232
predicted_centers,83,5.612486080160912,0.0,133.69395887304108,6.119668
predicted_centers,84,4.6097722286464435,0.0,5.074224032862044,1.2045059
predicted_centers,85,3.082207001484488,0.5,12.367999538104693,3.1462898
predicted_centers,86,3.2015621187164243,0.0,8.745334212985716,1.3225813
predicted_centers,87,7.826237921249264,1.0,164.96552052731332,0.34760475
predicted_centers,88,2.0615528128088303,0.0,23.96442790371501,0.8887806
predicted_centers,89,2.5495097567963922,1.0,109.53652465788555,8.048958
predicted_centers,90,2.9154759474226504,0.0,8.133236116085163,1.5438471
predicted_centers,91,8.902246907382429,1.0,166.32912004674264,3.9754858
predicted_centers,92,4.272001872658765,1.0,29.374844408210286,8.472541
predicted_centers,93,2.692582403567252,0.0,4.217512298527436,0.7437763
predicted_centers,94,2.7386127875258306,0.0,6.3367906338443944,4.3026
predicted_centers,95,1.8708286933869707,0.0,19.001246627821935,0.46710396
predicted_centers,96,4.55521678957215,0.0,142.30189879659684,1.5924072
predicted_centers,97,0.5,0.0,22.153442907693044,0.2152729
predicted_centers,98,4.47213595499958,0.0,25.327957616249524,4.2618303
predicted_centers,99,2.29128784747792,0.0,39.89961620818293,0.83856773
predicted_centers,100,2.23606797749979,0.0,30.635794597789967,0.87896824
predicted_centers,101,2.1213203435596424,0.0,17.651638280034625,2.3547716
predicted_centers,102,3.2015621187164243,0.0,5.9382357521131555,0.84523964
predicted_centers,103,1.8708286933869707,0.0,8.152521417373203,0.1341381
predicted_centers,104,1.224744871391589,0.0,22.460065152091776,0.7920122
predicted_centers,105,2.958039891549808,0.0,20.54263713429858,0.404171
predicted_centers,106,1.5,0.0,10.634501332178628,2.601985
predicted_centers,107,2.0615528128088303,0.0,5.429728138472539,0.8449831
predicted_centers,108,2.598076211353316,0.0,28.446360824187483,0.37739086
predicted_centers,109,4.123105625617661,0.0,8.781788406644006,0.4662695
predicted_centers,110,3.2015621187164243,1.0,154.4913264717746,7.2261286
predicted_centers,111,4.769696007084728,0.0,13.143148597398605,0.3367386
predicted_centers,112,1.118033988749895,0.0,22.00636772150115,0.52216053
predicted_centers,113,1.5,0.0,13.119955224085826,0.8484278
predicted_centers,114,2.7386127875258306,1.0,161.8379780747444,5.3681297
predicted_centers,115,3.2015621187164243,0.0,9.148500939462195,0.028700829
predicted_centers,116,2.692582403567252,0.0,5.495639131881018,0.35141945
